metadata_index,composer,title,piece_id,performance_path,score_path,file_exists,file_size_bytes,tokenization_success,error_type,error_message,num_raw_notes,num_normalized_notes,num_tokens,num_raw_cc64_events,num_pedal_tokens,num_pedal_zero,num_pedal_full,num_pedal_intermediate,pedal_zero_ratio,pedal_full_ratio,pedal_intermediate_ratio,pedal1_intermediate_ratio,pedal2_intermediate_ratio,pedal3_intermediate_ratio,pedal4_intermediate_ratio,max_sequence_tokens,requires_4096_token_windowing
594,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Benabdallah02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,38993,True,,,2336,2336,18688,3377,9344,2396,743,6205,0.2564212328767123,0.07951626712328767,0.6640625,0.6665239726027398,0.6678082191780822,0.6605308219178082,0.6613869863013698,18688,True
595,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/CHOE01.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,24208,True,,,2356,2356,18848,2150,9424,2217,3557,3650,0.2352504244482173,0.3774405772495755,0.3873089983022071,0.3845500848896435,0.3866723259762309,0.38879456706281834,0.3892190152801358,18848,True
596,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/ChenJie03.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,29202,True,,,2321,2321,18568,2134,9284,1063,3895,4326,0.11449806118052563,0.41953899181387333,0.46596294700560104,0.46833261525204656,0.4635932787591555,0.46876346402412755,0.4631624299870745,18568,True
597,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/FONG02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,24708,True,,,2333,2333,18664,1923,9332,1153,213,7966,0.1235533647663952,0.022824689241320188,0.8536219459922846,0.853836262323189,0.8529789969995714,0.8551221603086155,0.8525503643377625,18664,True
598,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Georgieva03.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,38895,True,,,2354,2354,18832,4000,9416,473,1646,7297,0.05023364485981308,0.1748088360237893,0.7749575191163977,0.7735768903993203,0.776125743415463,0.7765505522514868,0.7735768903993203,18832,True
599,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/IVLEVA02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,31709,True,,,2316,2316,18528,2526,9264,1080,2487,5697,0.11658031088082901,0.26845854922279794,0.614961139896373,0.6109671848013817,0.6144214162348878,0.6183074265975821,0.6161485319516408,18528,True
600,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Kwok02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,31255,True,,,2331,2331,18648,2941,9324,1339,3258,4727,0.1436078936078936,0.34942084942084944,0.506971256971257,0.510939510939511,0.51008151008151,0.5070785070785071,0.4997854997854998,18648,True
601,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/KyykhynenT09M.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,20051,True,,,2351,2351,18808,975,9404,5571,2939,894,0.5924074861760953,0.31252658443215653,0.0950659293917482,0.09442790301999149,0.09400255210548703,0.09527860484900043,0.09655465759251382,18808,True
602,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LeeEunjin02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,32088,True,,,2333,2333,18664,3226,9332,2088,2473,4771,0.22374624946420918,0.26500214316330906,0.5112516073724818,0.513930561508787,0.5122160308615517,0.506215173596228,0.5126446635233605,18664,True
603,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LeeHwakyu02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,26449,True,,,2319,2319,18552,2766,9276,1145,2000,6131,0.1234368262181975,0.21561017680034497,0.6609529969814575,0.6584734799482536,0.6614920224234584,0.6623544631306598,0.6614920224234584,18552,True
604,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LeeJisun02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,28111,True,,,2307,2307,18456,2161,9228,1705,4284,3239,0.18476376246207196,0.46423927178153446,0.3509969657563936,0.34503684438664933,0.35283918508886,0.3558734286952753,0.3502384048547898,18456,True
605,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LiuLangning02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,26197,True,,,2325,2325,18600,1775,9300,1403,5069,2828,0.15086021505376343,0.5450537634408602,0.30408602150537634,0.30451612903225805,0.3058064516129032,0.3088172043010753,0.2972043010752688,18600,True
606,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Lou03M.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,28588,True,,,2327,2327,18616,3018,9308,2435,2299,4574,0.26160292221744735,0.2469918349806618,0.49140524280189085,0.4933390631714654,0.4941985388912763,0.487322733132789,0.4907606360120327,18616,True
607,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/LuEric03M.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,24217,True,,,2330,2330,18640,1925,9320,3109,2892,3319,0.3335836909871245,0.31030042918454936,0.35611587982832615,0.35665236051502147,0.3579399141630901,0.35278969957081546,0.35708154506437767,18640,True
608,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Masycheva02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,31531,True,,,2356,2356,18848,2968,9424,1109,2910,5405,0.11767826825127334,0.30878607809847197,0.5735356536502547,0.5721561969439728,0.5747028862478778,0.5755517826825127,0.5717317487266553,18848,True
609,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/MiyashitaM05M.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,27387,True,,,2339,2339,18712,2694,9356,163,4974,4219,0.017421975203078238,0.5316374519025224,0.4509405728943993,0.45361265498076103,0.4476271911073108,0.4523300555793074,0.45019238991021804,18712,True
610,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/ParkH02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,32465,True,,,2365,2365,18920,3112,9460,2771,2495,4194,0.29291754756871036,0.26374207188160675,0.4433403805496829,0.4427061310782241,0.440169133192389,0.4435517970401691,0.44693446088794925,18920,True
611,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Rizikov03M.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,26409,True,,,2331,2331,18648,2836,9324,459,5245,3620,0.04922779922779923,0.5625268125268126,0.38824538824538823,0.3921063921063921,0.39510939510939513,0.3830973830973831,0.38266838266838266,18648,True
612,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/SCHU03.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,24733,True,,,2311,2311,18488,2205,9244,2335,1223,5686,0.2525962786672436,0.13230203375162267,0.6151016875811337,0.6166161834703592,0.6135871916919082,0.6187797490263955,0.6114236261358719,18488,True
613,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Sekino03.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,34360,True,,,2320,2320,18560,3733,9280,953,2772,5555,0.10269396551724137,0.2987068965517241,0.5985991379310345,0.6038793103448276,0.5982758620689655,0.5926724137931034,0.5995689655172414,18560,True
614,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Shilyaev02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,38164,True,,,2351,2351,18808,3717,9404,1423,1642,6339,0.15131858783496385,0.17460655040408338,0.6740748617609528,0.67333049766057,0.6750319013185878,0.6746065504040833,0.67333049766057,18808,True
615,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Soukhovetski02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,40275,True,,,2321,2321,18568,3045,9284,1860,1190,6234,0.2003446790176648,0.12817750969409736,0.6714778112882378,0.6729857819905213,0.6747091770788454,0.6695389918138733,0.6686772942697113,18568,True
616,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Tak02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,36184,True,,,2352,2352,18816,3643,9408,2867,301,6240,0.3047406462585034,0.031994047619047616,0.6632653061224489,0.6598639455782312,0.6602891156462585,0.6696428571428571,0.6632653061224489,18816,True
617,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Tetzloff02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,28965,True,,,2264,2264,18112,2390,9056,1504,3771,3781,0.16607773851590105,0.41640901060070673,0.41751325088339225,0.4174028268551237,0.42314487632508835,0.41563604240282687,0.41386925795053003,18112,True
618,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Tetzloff07M.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,25046,True,,,2239,2239,17912,2705,8956,2411,1733,4812,0.2692050022331398,0.1935015631978562,0.537293434569004,0.5395265743635551,0.5386333184457347,0.5355069227333631,0.5355069227333631,17912,True
619,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/YOU02.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,27578,True,,,2346,2346,18768,1794,9384,1886,4494,3004,0.20098039215686275,0.4789002557544757,0.32011935208866155,0.3205456095481671,0.32310315430520037,0.31798806479113384,0.3188405797101449,18768,True
620,Chopin,Etudes_op_10_8,piece_aba0b193a74b4588,Chopin/Etudes_op_10/8/Zhou03M.mid,Chopin/Etudes_op_10/8/midi_score.mid,True,21078,True,,,2316,2316,18528,1697,9264,2144,4116,3004,0.231433506044905,0.44430051813471505,0.32426597582037997,0.3238341968911917,0.3285837651122625,0.3238341968911917,0.32081174438687393,18528,True
621,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/Erice03.mid,Chopin/Etudes_op_25/1/midi_score.mid,True,29217,True,,,2222,2222,17776,2118,8888,46,4642,4200,0.0051755175517551755,0.5222772277227723,0.47254725472547254,0.4734473447344735,0.4711971197119712,0.472997299729973,0.47254725472547254,17776,True
622,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/LeeN03M.mid,Chopin/Etudes_op_25/1/midi_score.mid,True,22282,True,,,2066,2066,16528,1026,8264,26,7322,916,0.0031461761858664087,0.8860116166505324,0.11084220716360116,0.11035818005808325,0.11616650532429816,0.10987415295256535,0.10696999031945789,16528,True
623,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/TongB02M.mid,Chopin/Etudes_op_25/1/midi_score.mid,True,14722,True,,,1937,1937,15496,829,7748,36,7287,425,0.004646360351058337,0.9405007743933919,0.05485286525554982,0.053691275167785234,0.054723799690242644,0.05885389778007228,0.05214248838409912,15496,True
624,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/TuanS04M.mid,Chopin/Etudes_op_25/1/midi_score.mid,True,20418,True,,,1978,1978,15824,933,7912,112,7113,687,0.014155712841253791,0.8990141557128413,0.08683013144590496,0.08998988877654196,0.0884732052578362,0.08088978766430738,0.08796764408493428,15824,True
625,Chopin,Etudes_op_25_1,piece_63932379faac9770,Chopin/Etudes_op_25/1/Wong03M.mid,Chopin/Etudes_op_25/1/midi_score.mid,True,16276,True,,,2110,2110,16880,873,8440,312,7561,567,0.03696682464454976,0.8958530805687204,0.06718009478672986,0.06635071090047394,0.06492890995260664,0.06492890995260664,0.07251184834123223,16880,True
626,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Ahn02.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,41556,True,,,3638,3638,29104,2705,14552,1068,10506,2978,0.07339197361187466,0.7219626168224299,0.20464540956569544,0.21302913688840022,0.20835623969213854,0.20120945574491478,0.1959868059373282,29104,True
627,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/DANILO02.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,34273,True,,,3653,3653,29224,2998,14612,81,10701,3830,0.00554338899534629,0.7323432794963044,0.2621133315083493,0.26279770052012047,0.269093895428415,0.26663016698603886,0.2499315630988229,29224,True
628,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Goh01.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,43051,True,,,3657,3657,29256,2925,14628,226,10057,4345,0.01544982225868198,0.6875170905113481,0.2970330872299699,0.31856713152857535,0.3007929997265518,0.2800109379272628,0.2887612797374898,29256,True
629,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Guo02M.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,40357,True,,,3615,3615,28920,4812,14460,389,8131,5940,0.02690179806362379,0.5623098201936376,0.4107883817427386,0.40553250345781466,0.4154910096818811,0.41438450899031815,0.4077455048409405,28920,True
630,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/KorchinskayaKogan03.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,37775,True,,,3648,3648,29184,3619,14592,638,10226,3728,0.043722587719298246,0.7007949561403509,0.25548245614035087,0.2538377192982456,0.2593201754385965,0.25219298245614036,0.2565789473684211,29184,True
631,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/McNamara03.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,49405,True,,,3701,3701,29608,4128,14804,342,8931,5531,0.023101864360983517,0.6032828965144555,0.3736152391245609,0.37395298567954605,0.37557416914347475,0.3742231829235342,0.37071061875168876,29608,True
632,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Ozel05M.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,32118,True,,,3527,3527,28216,2843,14108,1189,10797,2122,0.0842784235894528,0.7653104621491352,0.15041111426141196,0.1477176070314715,0.14204706549475474,0.1641621774879501,0.1477176070314715,28216,True
633,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Shelest01.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,56538,True,,,3738,3738,29904,4211,14952,1178,8912,4862,0.07878544676297486,0.5960406634563938,0.32517388978063133,0.32397003745318353,0.31995719636169073,0.330390583199572,0.3263777421080792,29904,True
634,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Shybayeva01.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,46001,True,,,3544,3544,28352,5151,14176,82,8206,5888,0.0057844243792325055,0.5788656884875847,0.4153498871331828,0.42183972911963885,0.4164785553047404,0.41224604966139955,0.4108352144469526,28352,True
635,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/WangA03M.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,35031,True,,,3386,3386,27088,3698,13544,1686,8469,3389,0.12448316597755464,0.6252953337271117,0.25022150029533374,0.2466036621382162,0.2525103366804489,0.2563496751329002,0.24542232722976964,27088,True
636,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Zagalskaia03.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,56604,True,,,3512,3512,28096,5250,14048,73,6456,7519,0.005196469248291572,0.45956719817767655,0.5352363325740319,0.5373006833712984,0.5384396355353075,0.5361617312072893,0.5290432801822323,28096,True
637,Chopin,Etudes_op_25_10,piece_16ea4e3a793bb1d0,Chopin/Etudes_op_25/10/Zhao02.mid,Chopin/Etudes_op_25/10/midi_score.mid,True,50948,True,,,3535,3535,28280,4457,14140,1052,8832,4256,0.0743988684582744,0.6246110325318246,0.300990099009901,0.3094766619519095,0.30495049504950494,0.29816124469589816,0.2913719943422914,28280,True
638,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/ChenS02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,30944,True,,,3218,3218,25744,2645,12872,1329,7521,4022,0.10324735860783095,0.584291485394655,0.312461155997514,0.31696706028589183,0.3113735239279055,0.3098197638284649,0.3116842759477937,25744,True
639,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Gorucan02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,47119,True,,,3272,3272,26176,3527,13088,1726,5995,5367,0.13187652811735942,0.4580531784841076,0.410070293398533,0.41687041564792177,0.4058679706601467,0.4058679706601467,0.4116748166259169,26176,True
640,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Guzman04.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,47404,True,,,3529,3529,28232,3458,14116,559,7107,6450,0.03960045338622839,0.5034712383111363,0.4569283083026353,0.45933692264097475,0.45848682346273734,0.4525361292150751,0.457353357891754,28232,True
641,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/HouMiao_2009_02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,49347,True,,,3248,3248,25984,5209,12992,2597,3716,6679,0.19989224137931033,0.2860221674876847,0.5140855911330049,0.5129310344827587,0.5104679802955665,0.5150862068965517,0.5178571428571429,25984,True
642,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Huang02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,45033,True,,,3336,3336,26688,3895,13344,2018,5470,5856,0.15122901678657075,0.4099220623501199,0.43884892086330934,0.4370503597122302,0.43914868105515587,0.43884892086330934,0.44034772182254195,26688,True
643,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/KOLESO02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,40278,True,,,3303,3303,26424,3114,13212,542,8324,4346,0.04102331214047835,0.6300333030578262,0.32894338480169544,0.3309112927641538,0.3315168029064487,0.32879200726612173,0.3245534362700575,26424,True
644,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/KimSuyeon03M.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,27806,True,,,3255,3255,26040,2048,13020,690,10310,2020,0.052995391705069124,0.7918586789554531,0.15514592933947774,0.1597542242703533,0.15668202764976957,0.15207373271889402,0.15207373271889402,26040,True
645,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Kochetkova02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,48881,True,,,3255,3255,26040,4861,13020,1833,3343,7844,0.14078341013824885,0.2567588325652842,0.602457757296467,0.6012288786482335,0.6049155145929339,0.6043010752688172,0.5993855606758832,26040,True
646,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Kociuban02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,40823,True,,,3319,3319,26552,3176,13276,2388,4843,6045,0.17987345586019884,0.36479361253389575,0.4553329316059054,0.4588731545646279,0.45103946971979514,0.4543537210003013,0.4570653811388973,26552,True
647,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/KyykhynenT10M.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,27982,True,,,3364,3364,26912,1504,13456,2259,9997,1200,0.16788049940546967,0.7429399524375743,0.089179548156956,0.09453032104637336,0.08412604042806184,0.08561236623067776,0.09244946492271106,26912,True
648,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/LeeKoeun02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,33123,True,,,3193,3193,25544,1595,12772,1018,9888,1866,0.07970560601315377,0.7741935483870968,0.14610084559974945,0.14531788286877545,0.14625743814594425,0.14375195740682745,0.14907610397745066,25544,True
649,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Lisiecki07M.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,42450,True,,,3296,3296,26368,3904,13184,1564,2859,8761,0.11862864077669903,0.21685376213592233,0.6645175970873787,0.6623179611650486,0.6611043689320388,0.6671723300970874,0.6674757281553398,26368,True
650,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/MiyashitaM03M.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,33230,True,,,3214,3214,25712,3431,12856,921,8281,3654,0.07163970130678282,0.6441350342252644,0.2842252644679527,0.28375855631611696,0.2828251400124456,0.2874922215308027,0.2828251400124456,25712,True
651,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Richardson_2013_08M.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,27541,True,,,3259,3259,26072,1901,13036,1413,9281,2342,0.10839214482970236,0.7119515188708193,0.17965633629947836,0.1776618594660939,0.18656029456888615,0.18011660018410555,0.17428659097882787,26072,True
652,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Richardson_2015_03M.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,34140,True,,,3241,3241,25928,3519,12964,893,5499,6572,0.06888306078370873,0.42417463745757483,0.5069423017587165,0.5053995680345572,0.5069423017587165,0.5066337550138846,0.5087935822277075,25928,True
653,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Seo02.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,42954,True,,,3306,3306,26448,2289,13224,1307,9351,2566,0.09883545069570478,0.7071234119782214,0.1940411373260738,0.19419237749546278,0.19328493647912887,0.19419237749546278,0.19449485783424078,26448,True
654,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Sham02M.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,30403,True,,,3366,3366,26928,2520,13464,1502,8954,3008,0.11155674390968509,0.6650326797385621,0.22341057635175282,0.22192513368983957,0.22786690433749257,0.22103386809269163,0.22281639928698752,26928,True
655,Chopin,Etudes_op_25_11,piece_6dd1849d1c453f5f,Chopin/Etudes_op_25/11/Shychko03M.mid,Chopin/Etudes_op_25/11/midi_score.mid,True,27740,True,,,3347,3347,26776,1468,13388,965,10243,2180,0.07207947415596057,0.7650881386316104,0.16283238721242904,0.16492381236928594,0.1625336121900209,0.1625336121900209,0.1613385121003884,26776,True
